Annual,APR,AUG,DEC,FEB,JAN,JUL,JUN,Jan-Feb,Jun-Sep,MAR,MAY,Mar-May,NOV,Number of Records,OCT,Oct-Dec,SEP,Subdivision,Year
1633.5,19,398.2,0.1,16.2,102.9,331.8,367.3,119.1,1313,23.5,67.9,110.4,3.4,1,87.4,91,215.7,JHARKHAND,1919
1415,8.8,321.6,0,19.5,0,660.2,109.4,19.5,1275.9,62.6,41.9,113.3,0,1,6.3,6.3,184.7,JHARKHAND,1920
1233.8,20.8,391.5,0,11,37.1,325.2,228.2,48.1,1127.7,1.4,12.9,35.2,0,1,22.8,22.8,182.8,JHARKHAND,1921
1443.2,14.5,365.9,0.9,6.2,8.2,404.7,305.3,14.4,1325.9,0,19.5,34,9.2,1,58.8,68.9,250,JHARKHAND,1922
1431.9,5.1,552.5,0.6,68.3,0.7,398.4,186,69,1260.9,5.3,26.7,37.1,18.2,1,46,64.8,124,JHARKHAND,1923
1431.8,12.2,269.6,0,16.6,23,431.8,148.7,39.5,1173.7,1.9,26.3,40.4,103.1,1,75.1,178.2,323.6,JHARKHAND,1924
1327.6,37.1,314,0.5,6.1,4.7,428.3,196.5,10.8,1111.3,12.1,84.6,133.8,7.7,1,63.5,71.7,172.5,JHARKHAND,1925
1478.4,13.5,391.2,21,3.4,33.5,466.5,55.7,36.9,1223,95,41.5,150,2.9,1,44.6,68.5,309.6,JHARKHAND,1926
1283.1,2.9,311.6,0,99,27.9,452.5,92.3,126.8,1012.8,31.6,41.7,76.3,15.8,1,51.4,67.2,156.4,JHARKHAND,1927
1384,26.4,213.7,4.4,11.8,51.4,396.7,313.4,63.2,1055.5,3,48.1,77.4,0.1,1,183.3,187.8,131.7,JHARKHAND,1928
1611.5,11.4,412.2,52.5,15.2,63.9,541.7,111.4,79.1,1190,12.7,29.5,53.5,0,1,236.4,288.8,124.6,JHARKHAND,1929
1434,18.1,361.4,4.4,4.3,0.9,506.8,125.5,5.2,1216.5,7.7,16.5,42.3,121.1,1,44.5,170,222.8,JHARKHAND,1930
1350.4,2.2,355.2,0.8,116.9,7,357,109,123.9,1022.3,18,37.1,57.3,33.4,1,112.7,146.9,201.2,JHARKHAND,1931
1193.8,15,297.8,0.9,32.8,0,374.1,96.5,32.8,989.5,4,45.8,64.8,55.5,1,50.2,106.6,221.1,JHARKHAND,1932
1535.6,37,397.3,5.5,58.7,61.2,366.8,218.1,119.9,1191.8,8.9,94,139.9,4.1,1,74.5,84.1,209.6,JHARKHAND,1933
1197.4,13.1,341.4,3.9,10.3,24,324.2,166.7,34.3,1062.8,1.8,13.6,28.4,12,1,55.9,71.9,230.5,JHARKHAND,1934
1151.6,23.4,435.6,0.5,21.7,35.8,295.8,120.5,57.5,1051.9,10,6.7,40,0,1,1.6,2.1,200,JHARKHAND,1935
1664.3,5.4,346.2,10.1,18.9,15.9,378.9,279.1,34.8,1361,13.5,93,111.8,11.4,1,135.2,156.7,356.8,JHARKHAND,1936
1450.6,20.7,300.8,0,96.4,0,363.2,186.1,96.4,1126.4,4.9,72.1,97.7,0.4,1,129.6,130.1,276.2,JHARKHAND,1937
1229.8,0.8,344.1,0,36.1,29,269,201,65.2,1014.5,0.2,102.1,103.1,1.9,1,45.1,47.1,200.4,JHARKHAND,1938
1519.7,15.4,378.2,1.6,47.8,14.7,367.3,237,62.4,1239.5,41.7,18.3,75.3,1,1,139.8,142.4,257,JHARKHAND,1939
1231.9,15.6,387.3,24.6,38.1,0.2,339.6,123.3,38.4,980.3,89.6,42.3,147.5,0,1,41.2,65.8,130.1,JHARKHAND,1940
1513.5,7,365.3,0.1,4.2,41.6,357.2,287.8,45.9,1206.5,2.5,52.3,61.7,34.6,1,164.7,199.3,196.3,JHARKHAND,1941
1589,31.2,433.3,1,61.4,8.8,482.3,140.5,70.2,1412.3,19.9,22.7,73.8,5.8,1,25.9,32.7,356.2,JHARKHAND,1942
1556.1,34.9,488,0,12.5,76.4,452.1,127.5,88.9,1312.5,0.7,38.9,74.5,0,1,80.1,80.1,245,JHARKHAND,1943
1386.3,29.1,428.3,0.3,65.3,34.5,368.5,129.4,99.8,1075.1,46.6,18.7,94.3,4.3,1,112.5,117.1,149,JHARKHAND,1944
1308.7,25.6,293.1,1.2,27.4,45.8,276.6,168.4,73.2,1015.3,0.4,45.2,71.2,3.2,1,144.6,149,277.2,JHARKHAND,1945
1553.2,68.5,345,0.1,16.1,0,329.4,270.1,16.1,1197.5,16.7,84.1,169.3,34.6,1,135.6,170.4,253,JHARKHAND,1946
1234.5,2.8,302.8,14.3,24.1,12.1,291.1,143.8,36.2,991.2,45.9,35.7,84.3,2.3,1,106.2,122.8,253.5,JHARKHAND,1947
1402.6,8.4,318,0.2,18.7,26.7,386,185.9,45.4,1097.1,17.7,47,73.1,89.9,1,96.9,187,207.3,JHARKHAND,1948
1436.7,57.4,384.7,1,16.2,21.8,364,187.3,37.9,1151,15.5,107.8,180.7,0,1,66,67,215,JHARKHAND,1949
1393,1.9,389.6,3.7,14.8,1,389.6,318.4,15.9,1270.7,31.4,36.4,69.6,11.9,1,21.1,36.7,173.1,JHARKHAND,1950
1071.7,24.2,267,0,0.4,5.1,259.1,177.5,5.5,889.7,48.9,25.1,98.2,9,1,69.2,78.2,186.1,JHARKHAND,1951
1387.4,36,355.7,1.4,10.7,3.9,357.7,210.7,14.6,1162,24.2,58,118.2,1.4,1,89.7,92.5,237.9,JHARKHAND,1952
1509.4,7.4,416.2,0,11,35.3,440,213,46.3,1383.7,0.8,28.5,36.6,19.3,1,23.4,42.7,314.5,JHARKHAND,1953
1059.5,3.5,267.4,7,8.4,12.4,272.2,160.9,20.8,958.3,4.3,29.7,37.6,0.6,1,35.3,42.9,257.8,JHARKHAND,1954
1080.8,5.1,240.5,0.1,9.8,43.6,347.1,137.7,53.4,880.7,5.9,23.9,34.8,14.8,1,96.9,111.8,155.4,JHARKHAND,1955
1555.7,5.8,344.6,7.9,25.7,13.9,301.6,259.3,39.6,1218.4,50.3,78.5,134.6,14.3,1,140.9,163.2,312.9,JHARKHAND,1956
1377.5,2.4,293.2,0.2,24.7,56.3,498.7,163.6,81.1,1238.6,30.6,6.5,39.5,0,1,18.2,18.4,283,JHARKHAND,1957
1180.5,24.8,263.3,0,39.8,11.5,336.1,93.6,51.3,960.3,20,12.2,56.9,0.7,1,111.3,112,267.2,JHARKHAND,1958
1599.9,17.5,305.8,0,5.6,51.6,332.6,188.5,57.1,1190.9,5.2,56.4,79,0,1,272.8,272.8,363.9,JHARKHAND,1959
1248.8,1.9,432.7,0,0.5,6.6,310.1,115.6,7,1133,29.3,32.1,63.3,0.6,1,44.8,45.4,274.6,JHARKHAND,1960
1560.5,4.6,358.2,4.6,84.3,8.9,296.3,298.6,93.2,1270.2,1,30,35.6,1.6,1,155.3,161.5,317.2,JHARKHAND,1961
1047.7,31.1,265.5,8.9,15,8.2,251.5,167.4,23.2,897.9,4.3,26.5,61.9,0,1,55.8,64.8,213.5,JHARKHAND,1962
1315,23.3,249,0.2,7.8,2.8,301.6,171.5,10.6,963.4,9.9,67.7,100.8,11.2,1,228.6,240.1,241.3,JHARKHAND,1963
1150.3,18.9,262,0,12.2,2.2,306.4,200.4,14.3,983.2,4.7,53.8,77.4,3.9,1,71.5,75.4,214.4,JHARKHAND,1964
1012.4,31.3,215.9,0.9,8.7,0.8,354.6,113.1,9.5,889.7,26.6,14.8,72.8,0.3,1,39.2,40.4,206.2,JHARKHAND,1965
879.8,10.5,263.4,8.1,3.8,24.7,174.1,233.2,28.5,758.7,0.2,22.1,32.8,15.9,1,35.8,59.8,87.9,JHARKHAND,1966
1225.3,24.2,450.8,12.3,1,8.6,283.5,71.9,9.6,1074.6,39.9,43.7,107.8,1.1,1,19.8,33.2,268.5,JHARKHAND,1967
1293.4,4.7,420.5,3.7,9.4,34.4,351.5,272.6,43.9,1141.8,5.5,22,32.2,0.5,1,71.2,75.5,97.2,JHARKHAND,1968
1158.1,34.7,337.4,0.1,4,6.2,299,130.2,10.2,976,5,86.1,125.8,20.9,1,25.1,46.1,209.4,JHARKHAND,1969
1291.5,8.4,252.8,0,16.6,24.3,300,182.4,40.9,1116,28,29.7,66.1,1.5,1,67,68.5,380.7,JHARKHAND,1970
1898.6,95.6,526.1,0.1,24.3,43.4,503.1,272.3,67.7,1539,2.1,83.5,181.2,6.7,1,104,110.8,237.5,JHARKHAND,1971
996.1,9.1,352.7,0.4,46.5,8.6,248.5,75.9,55.1,852.1,0.2,3.2,12.5,21.6,1,54.4,76.3,175.1,JHARKHAND,1972
1441,7.1,294.6,0.6,15.2,10.6,224.3,184.3,25.8,1068.5,23.9,56.4,87.4,13.7,1,245.1,259.4,365.4,JHARKHAND,1973
1127,3.3,331.7,1,0.5,2.6,334.9,64.9,3.1,966.6,24.3,51.9,79.5,0.3,1,76.6,77.9,235,JHARKHAND,1974
1361.3,10.1,339.2,0,13.4,17.2,477.6,121,30.6,1162.1,26,30.1,66.1,0.1,1,102.5,102.6,224.3,JHARKHAND,1975
1191.8,25.2,263,3.5,23.1,0,297.5,107,23.1,1062,7.2,58.2,90.6,3.2,1,9.3,16,394.5,JHARKHAND,1976
1521.5,47.9,316.4,21.8,8.1,19.2,458.3,281.1,27.3,1240.7,3.8,102.5,154.2,27.3,1,50.3,99.3,184.8,JHARKHAND,1977
1556.1,28.4,341.1,12,50.9,10.5,252.8,283.7,61.4,1254,45.3,33.8,107.5,7,1,114.3,133.2,376.5,JHARKHAND,1978
882.8,19.5,174.9,11,38.7,22.4,286,129.1,61.1,724.3,6.1,6.1,31.6,18.7,1,36.1,65.8,134.2,JHARKHAND,1979
1340.6,21,281.2,2.3,14.9,13.6,350.7,273.7,28.5,1137.8,37.1,40,98.1,0,1,73.8,76.1,232.1,JHARKHAND,1980
1167.2,40.9,226.4,13.4,33.5,40.7,355.3,143.3,74.2,914.5,20.1,94.9,156,3.1,1,6.1,22.5,189.5,JHARKHAND,1981
1085.3,30.9,358.7,1.8,23.6,8.4,180.8,183.9,32,841.5,77.3,33.4,141.5,15.7,1,52.7,70.2,118.1,JHARKHAND,1982
1261.7,44.4,240.6,14.7,33.1,4.3,280,131.8,37.4,961.2,9.9,83.3,137.6,0.2,1,110.7,125.5,308.8,JHARKHAND,1983
1529.9,14.1,387.3,0.1,26.2,33.4,350.4,479.6,59.6,1373.2,1.6,31,46.7,0.1,1,50.2,50.5,155.8,JHARKHAND,1984
1240.3,8.8,312.6,0.9,9.1,19.1,338,131.2,28.3,998.3,1.6,48.2,58.6,0.5,1,153.7,155.1,216.6,JHARKHAND,1985
1335.6,25,212.9,37.9,21.2,6.9,352.2,253,28.1,1006.6,3.8,74.8,103.7,31.1,1,128.2,197.2,188.5,JHARKHAND,1986
1332.7,30.3,371.1,5.4,10.1,5.9,410.8,93.1,15.9,1174.1,10.9,44.9,86.1,31.4,1,19.7,56.6,299.1,JHARKHAND,1987
1153.7,23.7,276.1,1.6,37.1,3.1,273.5,303.6,40.2,981.1,42.2,23.6,89.5,2.6,1,38.7,42.9,127.8,JHARKHAND,1988
1149,0.1,258.9,19.7,0.3,1.9,285.6,246,2.2,1009.5,2.8,66.4,69.3,8.6,1,39.6,67.9,219,JHARKHAND,1989
1404.2,15.4,230.8,0.3,48,0.8,430.7,197.4,48.7,1084.8,22.2,90.6,128.2,14.2,1,128.1,142.6,226,JHARKHAND,1990
1250.9,11.2,384,34.2,8,19.3,252.9,171.3,27.3,1082.2,31.1,33.7,76,1.9,1,29.4,65.5,274,JHARKHAND,1991
933,8.8,265.2,0.3,6.1,2.3,295.7,129.8,8.3,839.2,0.6,51.8,61.2,1.6,1,22.5,24.3,148.5,JHARKHAND,1992
1204,32,245.9,0,2,1.7,214.4,203.2,3.7,1035.9,16.1,50.5,98.6,16.2,1,49.6,65.9,372.4,JHARKHAND,1993
1579.4,20,360.7,0.1,23.8,17.7,451.6,391.3,41.5,1366.3,0.6,29.2,49.8,2.7,1,118.9,121.8,162.8,JHARKHAND,1994
1366.5,4.3,301.5,20.1,9.7,13.7,312.3,134.2,23.5,1143.9,22.4,30.3,56.9,84.7,1,37.5,142.2,395.9,JHARKHAND,1995
1191.7,8,384.3,0,24.4,17.1,274.1,302.7,41.5,1094.8,4.9,18.5,31.4,0.1,1,23.9,24.1,133.6,JHARKHAND,1996
1461.3,29.4,431.6,36.6,3.7,9.5,400.5,230.4,13.2,1262.1,1.5,25.2,56.1,39,1,54.3,129.8,199.6,JHARKHAND,1997
1353.8,33.8,263.2,0.7,20.6,76.3,302.4,109.9,97,964.1,54.1,45.5,133.4,26.3,1,132.3,159.3,288.6,JHARKHAND,1998
1586.9,1.5,373.1,0.2,0.1,0.6,416,240.2,0.7,1345.1,0.1,95.4,97,3.3,1,140.6,144.1,315.8,JHARKHAND,1999
1191.5,19.6,152.8,0.2,21.2,3.6,358.4,185.3,24.7,1053.4,6.3,67.7,93.6,0.4,1,19.1,19.7,356.9,JHARKHAND,2000
1254.4,14,219.4,0,4,1.9,354.6,324.7,5.8,1031.5,30,57.4,101.4,0.2,1,115.5,115.7,132.8,JHARKHAND,2001
1034.9,11.5,277.4,0.8,5.4,9,186.8,184.9,14.4,902.5,10.7,38.7,60.9,1.3,1,55,57.1,253.4,JHARKHAND,2002
1245,17.9,245.1,7.4,30.5,3.3,247.5,152.4,33.9,869,33.6,21.5,73.1,6.2,1,255.5,269.1,224,JHARKHAND,2003
1136.6,41,327,1.6,2.7,5.5,200.7,184.4,8.2,923.5,3.1,31.1,75.2,0.1,1,128.1,129.7,211.5,JHARKHAND,2004
960.4,9.6,214.5,6.1,17.5,22.1,266.4,157.2,39.6,779.5,17.7,23.5,50.7,1.3,1,83.1,90.5,141.5,JHARKHAND,2005
1459.5,15.7,337.2,0,0.2,0.3,447.1,198.3,0.5,1281.4,22.4,107.4,145.5,7.4,1,24.6,32,298.7,JHARKHAND,2006
1437.3,22.3,353.6,0,48.4,1.7,430.4,125.4,50.1,1234.1,25.5,58.1,105.8,7.6,1,39.6,47.2,324.7,JHARKHAND,2007
1325.3,10.7,310.5,0,3.6,19.4,377.9,366.3,22.9,1207.7,6.2,42.9,59.7,1,1,34,35,152.9,JHARKHAND,2008
996.1,0.8,248,0.5,0.8,1.8,266.6,62.7,2.6,826.1,2,78.1,80.8,4,1,82.2,86.6,248.8,JHARKHAND,2009
697.1,6.3,155.1,20,2.3,0.2,170.2,92.6,2.5,578.4,0.9,29.2,36.4,4.7,1,55.1,79.8,160.5,JHARKHAND,2010
1374.7,25.4,403.2,0.1,2.5,3.3,181.8,349,5.8,1258.7,6.4,55,86.8,0,1,23.3,23.4,324.6,JHARKHAND,2011
1065,9.6,282.4,7.6,10.3,34.6,287.2,121.1,45,908.3,1.5,6.6,17.7,48.6,1,37.8,94,217.6,JHARKHAND,2012
1253.6,22.3,278.1,0,17.9,1.1,211.1,181.5,19,844.5,1.6,85,109,0,1,281.1,281.1,173.8,JHARKHAND,2013
1156.6,1.9,290.9,1.2,47.5,9.9,321.3,139.7,57.4,930.1,22.9,98.2,123.1,0,1,44.9,46.1,178.2,JHARKHAND,2014
1081.8,55.5,240.7,2.7,2.6,12.2,429.7,183.3,14.8,938.8,21.6,25.5,102.6,0.2,1,22.7,25.6,85.1,JHARKHAND,2015
952.3,1.1,319.4,0.1,19.6,51.8,245.9,66.3,71.4,786.7,11.9,65.6,78.6,7.3,1,8.3,15.6,155.1,BIHAR,1901
1206.2,17.3,225.5,0,0.7,4.6,361,118.2,5.2,1063.4,24.3,66.3,107.9,1.1,1,28.5,29.6,358.7,BIHAR,1902
1016.3,4.7,342.6,0,4.7,5.3,115,192.9,10,824.4,2,28.2,34.9,0.1,1,147,147.1,173.9,BIHAR,1903
1269.5,5.3,351.3,3.8,1.7,6.3,394.4,191.6,7.9,1021.8,3.5,118.7,127.4,10.6,1,98.1,112.4,84.4,BIHAR,1904
1498.5,21.4,495.3,0.6,30.1,16,409.1,50.5,46.1,1308.8,32.6,77.5,131.4,0,1,11.6,12.2,353.9,BIHAR,1905
1265.1,0.9,430.1,0,56.9,14.4,366.2,191.3,71.3,1106.2,8.6,44.7,54.2,0.4,1,32.9,33.3,118.7,BIHAR,1906
1126.4,27,242.2,2.1,55.2,1.3,282.4,232.2,56.5,963.8,39.4,32.9,99.3,0,1,4.8,6.9,206.9,BIHAR,1907
737.5,2.2,167.3,0.3,38.6,14.7,202.3,94,53.3,613.6,6.1,36.7,45,0,1,25.4,25.6,149.9,BIHAR,1908
1390.5,72.8,352.4,5.6,6.3,7,256.2,446,13.3,1229.9,0,25.8,98.6,0,1,43.1,48.7,175.4,BIHAR,1909
1398.5,5.7,328.8,0,4.8,2.4,365.1,279.5,7.2,1232,6.6,51.5,63.8,21.7,1,73.8,95.5,258.5,BIHAR,1910
1449.2,13.1,425.5,0,0.1,9.4,199,312.3,9.5,1216,28.2,41.7,83,17.8,1,122.8,140.7,279.1,BIHAR,1911
1129.4,25.4,302.9,0,8.5,5.5,362.4,146.8,14,916.9,23.9,62.7,112,72.6,1,14,86.6,104.7,BIHAR,1912
1529.7,1.4,363,32.8,38,0,258.8,379.9,38,1272,18.1,106.1,125.5,0.5,1,61,94.3,270.3,BIHAR,1913
1059.8,29,460.4,0.6,22.7,0.2,269.1,84.4,22.8,912.3,8,77,114,0,1,10.1,10.7,98.4,BIHAR,1914
1349.4,6.4,415,0.3,57.1,8.2,321.3,149.1,65.3,1070.4,22.5,72.5,101.4,36.7,1,75.3,112.4,185.1,BIHAR,1915
1504.6,25.3,325.2,0,16.5,0.6,445.6,270.3,17.1,1306.3,0.3,25.1,50.7,0.4,1,130.1,130.6,265.2,BIHAR,1916
1334.1,5.8,249.3,0.2,19.7,2.7,328.7,227.8,22.4,1077.9,7.9,103.3,117,0,1,116.5,116.7,272.1,BIHAR,1917
1411.7,29.5,519.2,0,0.1,0.6,240.3,251.6,0.7,1265.5,1.8,105.4,136.8,0.1,1,8.6,8.7,254.4,BIHAR,1918
1252.7,11.6,230.1,0.7,7.7,40.2,417.8,195,47.9,1087.9,3.8,42.3,57.6,0,1,58.6,59.4,244.8,BIHAR,1919
1123.9,2.6,228.5,0,19.2,0,361.6,108.9,19.3,1036.6,31,28.8,62.4,0,1,5.6,5.6,337.6,BIHAR,1920
1272.2,21.2,422,0,0.6,26.8,303.8,132.4,27.3,1153.9,6.5,26.3,54,0,1,37,37,295.8,BIHAR,1921
1449.2,9.6,363.5,6.5,4.6,12.2,427.3,345.8,16.8,1377.9,0,22,31.6,0.7,1,15.7,22.9,241.3,BIHAR,1922
982.8,13.5,243.2,0.4,35.1,1.3,253.9,171.7,36.4,817.8,1.5,38.1,53.1,0.7,1,74.4,75.5,148.9,BIHAR,1923
1456.3,8.8,295.7,0.2,12.7,2.5,514,170.6,15.3,1300.6,1.8,14.8,25.5,61.7,1,53.1,115,320.3,BIHAR,1924
1191.5,52.9,331.5,0,1.8,7.7,322.9,130.4,9.6,1054.2,7.7,38.6,99.2,11,1,17.6,28.6,269.4,BIHAR,1925
1121.8,12.8,276,8.7,0.6,16.3,451.5,48.1,16.9,987.2,29.7,47,89.6,1.8,1,17.6,28.1,211.6,BIHAR,1926
1100.2,3.1,242.7,0.2,36.4,24.2,301.5,115.9,60.6,891.5,31.9,52.9,87.9,38.6,1,21.5,60.3,231.4,BIHAR,1927
1249.8,18.3,272.9,7.6,21.5,41.2,377.2,208,62.7,941.5,0.1,54.3,72.7,0.9,1,164.3,172.8,83.3,BIHAR,1928
1359.2,16.2,326.3,44.4,1.1,51.6,328.8,190.2,52.7,970.1,11.4,33.1,60.6,0,1,231.4,275.8,124.7,BIHAR,1929
1114.3,6.6,247.8,10.4,7.6,11.6,298.2,144.6,19.2,981.5,13.6,28.6,48.8,24,1,30.4,64.8,290.9,BIHAR,1930
1146.3,1.6,218.8,0.7,32.4,1.3,441.3,75.9,33.7,984.2,11.4,27.5,40.5,11.2,1,76.1,87.9,248.2,BIHAR,1931
926.9,14.8,249.3,8.9,8.2,0,164.3,152.1,8.2,756.8,0.5,26.6,41.9,78.7,1,32.4,120,191.2,BIHAR,1932
1392.6,62.1,377.8,0.3,13.1,28.3,377.3,197,41.3,1119.8,0.7,90.3,153.2,0.3,1,77.6,78.2,167.8,BIHAR,1933
1226.1,9.1,251.3,2.8,13.7,30.1,432.6,165.5,43.7,1080.6,3,22,34.1,9.8,1,55.2,67.7,231.2,BIHAR,1934
1240.4,0.7,481.7,0.1,19.6,21,193.8,127.9,40.6,1173.7,0.6,21.9,23.3,0.1,1,2.6,2.8,370.3,BIHAR,1935
1572.5,7.7,261.5,10.3,6.9,7.7,462.2,188.9,14.6,1361.9,4.6,84.3,96.6,0.4,1,88.8,99.5,449.2,BIHAR,1936
1306.4,10.7,441.8,1.1,66.3,0,217.9,113.6,66.3,952.6,0.8,80,91.5,0.3,1,194.6,196,179.3,BIHAR,1937
1506.7,2.9,385.1,0,17,12.4,362.1,382.4,29.4,1331,0,115.5,118.5,0.8,1,27.1,27.9,201.4,BIHAR,1938
1243.2,1.7,277.1,0,42.3,5,315,230.4,47.3,1084.5,11.3,41.5,54.5,0,1,56.9,56.9,262,BIHAR,1939
1088.3,5,314.9,17.5,43.8,0.9,317.6,114.6,44.7,918.7,65.5,31.9,102.5,0,1,4.9,22.4,171.6,BIHAR,1940
1223.1,4.6,466,0,2.8,16.2,248.8,177.7,19,1082.7,0.7,67.1,72.5,1.1,1,47.8,48.9,190.2,BIHAR,1941
1252.5,18.2,330.4,0.9,43.5,34.4,253.5,174.7,77.8,1105.7,14.7,28.1,61,0,1,7,8,347.2,BIHAR,1942
1169.9,40.7,322.1,0,16.9,34.7,296,169.8,51.6,1003.3,0.2,37,78,0,1,37,37,215.4,BIHAR,1943
1228.8,34.1,322.8,0.8,32.6,27.3,253.5,223.9,59.9,1021.5,42,21.9,98,0.2,1,48.5,49.5,221.3,BIHAR,1944
1242.9,32.4,265.6,3.2,24,50.7,226.9,120.5,74.7,918.6,1.4,57.8,91.5,0,1,154.8,158,305.5,BIHAR,1945
1393.7,52.3,267.8,0,21.3,0,354.7,168.7,21.3,1062.9,5,88.6,145.9,14.9,1,148.7,163.6,271.8,BIHAR,1946
1092.1,7.5,244.6,0.3,5.6,5.6,394.4,89.4,11.2,943.7,10.2,57.7,75.4,0.1,1,61.5,61.9,215.3,BIHAR,1947
1299.2,11.3,329.8,0,7.5,11.1,409,114.6,18.6,1102.2,3.6,46.3,61.2,36.2,1,81,117.2,248.9,BIHAR,1948
1444.4,35.5,386.5,0,42.8,16.5,341.7,200.2,59.4,1146.3,5.7,93.1,134.3,1.1,1,103.4,104.5,217.9,BIHAR,1949
1124.6,2.2,313.3,2.1,11.8,9.8,257,346.5,21.6,1030.1,22.1,43.3,67.6,0.1,1,3,5.2,113.4,BIHAR,1950
850.2,8.2,204.5,0.1,1.5,7.3,307.8,144.5,8.8,771.1,5.8,22.8,36.8,4.7,1,28.7,33.5,114.3,BIHAR,1951
1206.8,24.6,291.9,0.4,10.3,1.1,212.5,272.5,11.4,1074.5,20.1,57,101.6,3.4,1,15.4,19.3,297.7,BIHAR,1952
1378.7,16.7,263.3,0.8,4.2,29.7,431.8,224.7,33.9,1262,8.7,37.4,62.7,0.9,1,18.4,20.2,342.2,BIHAR,1953
1050.5,0.6,308.6,1.3,8.4,12.5,366.1,166.6,20.9,970.7,0.8,40.9,42.3,0.2,1,15.1,16.6,129.5,BIHAR,1954
1244.2,11.9,268.7,0.1,6.7,20,505.7,172.5,26.7,1139,2.3,28.2,42.5,0.3,1,35.7,36.1,192.2,BIHAR,1955
1493.4,5.3,286.3,8.1,4.7,19.3,200.6,319.4,24,1166.2,9.6,75.4,90.4,36,1,168.8,212.9,359.8,BIHAR,1956
966.9,0.5,295.8,2.7,2.8,75.2,334.5,115.6,78,861.2,11.6,1.3,13.4,0,1,11.6,14.4,115.2,BIHAR,1957
1167.4,26.4,451.1,0.6,2.7,16,222.8,120.7,18.7,1018.8,4.7,16.1,47.2,0.7,1,81.5,82.7,224.2,BIHAR,1958
1179.6,18.6,264.2,0.1,1.5,81.2,245.8,132.3,82.7,799.3,9.4,35.7,63.7,0,1,233.8,233.9,157.1,BIHAR,1959
1247.9,5.2,285.5,0,0.1,1.4,357.4,117.6,1.5,1108.7,42.7,49.9,97.9,2,1,37.9,39.9,348.1,BIHAR,1960
1258.1,2,317.5,10.1,35.8,11.7,211.6,239.7,47.5,926.3,1.4,33.9,37.3,0.8,1,236,246.9,157.5,BIHAR,1961
1178.1,20.8,395.4,3.2,7.8,13,244.3,156.4,20.8,1012.4,9.5,38.8,69.1,0,1,72.5,75.7,216.3,BIHAR,1962
1326.1,17.5,273.5,0.2,1.7,3.4,375.4,154,5.1,1058.6,9.4,78.9,105.9,17.8,1,138.7,156.6,255.7,BIHAR,1963
1122.5,21.9,157.7,0,3.3,1.4,453.6,134.7,4.7,965.1,2.4,59.3,83.6,2.7,1,66.3,69.1,219,BIHAR,1964
1002.7,7.1,328.3,2.4,1.2,0.4,302.2,98.8,1.7,944.3,15.7,7.7,30.4,1.8,1,22.2,26.3,215,BIHAR,1965
767,0.9,308.3,1.6,6.9,21.2,155.5,114.5,28.1,661.5,0.1,39.5,40.4,17.1,1,18.3,37,83.1,BIHAR,1966
999.9,30.6,282.1,1.5,0.1,0.2,278.2,80.7,0.2,894.8,38.6,23.6,92.8,0.1,1,10.3,12,253.8,BIHAR,1967
1140.1,3,293.1,4.9,1.7,29.1,329.6,261.8,30.8,963.7,7,17.3,27.3,0,1,113.3,118.2,79.2,BIHAR,1968
1288.6,20.7,379.4,0.3,9.3,5.2,348.4,193.1,14.5,1140.1,9.7,64.4,94.8,23.6,1,15.3,39.2,219.1,BIHAR,1969
1074.7,17.9,235.6,0,13.4,22.1,284.2,194.6,35.5,944,3.2,39.2,60.2,0.4,1,34.5,35,229.5,BIHAR,1970
1432.6,91.4,367.9,0,14.6,17.3,307,278,31.9,1082.2,5.1,81.5,178,1.9,1,138.6,140.5,129.2,BIHAR,1971
717.9,3.2,154.9,0,38,12.9,163.4,56.7,51,584.7,2.7,3.4,9.2,24.6,1,48.4,73,209.7,BIHAR,1972
1189,4.4,258.9,0,10.2,22.9,185.1,200.9,33.1,916.3,3.8,65,73.1,8.3,1,158.2,166.5,271.4,BIHAR,1973
1235.2,9.9,317.5,3.7,0.7,3.9,451.6,129.4,4.6,1127.7,21.9,39.1,70.9,0.3,1,28,32,229.2,BIHAR,1974
1069.1,11,155.2,0,4.1,9.1,403.1,143.2,13.2,946.7,12,34.4,57.5,0,1,51.7,51.7,245.3,BIHAR,1975
1161.7,8.9,292.8,0.5,12.4,2.3,221,147.1,14.7,1033.4,0.9,80.1,90,0.7,1,22.4,23.7,372.6,BIHAR,1976
1147.5,17,266,17.3,2.9,5.3,375.5,102.5,8.1,865,1.3,83.7,101.9,8.1,1,147.1,172.5,121,BIHAR,1977
1290.8,24.5,252.6,3.7,27.8,13.4,313.6,190.4,41.1,1005.2,16.8,51.8,93,4.8,1,142.8,151.4,248.6,BIHAR,1978
1001.9,21.3,166.1,10.3,19.4,23.4,435.5,90.6,42.9,805.2,2.3,6.2,29.8,25.2,1,88.5,124,113,BIHAR,1979
1252.2,7.9,375.3,1,2.4,4.7,389.9,160.2,7.1,1115.9,9.5,80.9,98.4,0.2,1,29.5,30.8,190.5,BIHAR,1980
1364.7,47.9,311.3,3.9,5.7,31.3,580.1,107.9,37,1168.1,14.3,86.3,148.4,6.1,1,1,11,168.8,BIHAR,1981
933.5,14.7,164.5,1,6.1,4.4,227.2,222.4,10.5,784.6,28.2,31,73.9,21.5,1,42.1,64.6,170.5,BIHAR,1982
